x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
99.83411,-0.00741,-98.40839,-1.21826,199.80619,-92.45897,Slängpolskorgris,1.05972,-2.01241,11.31070,-4.63830,True,449.96635
100.75936,0.33829,-101.87235,-1.22211,200.72960,-93.18218,Polkagris,-0.35797,-0.49464,11.46180,1.10048,True,452.86065
98.76753,-0.94389,-102.62237,-1.18433,198.74251,-90.39677,Hambogris,1.41875,0.36319,9.52870,0.43491,True,442.52645
101.33928,0.60526,-100.51477,-1.23744,201.30837,-91.29367,Schottisgris,0.37042,-0.23632,8.79781,-0.05829,True,456.43903
100.30321,0.46401,-104.32018,-1.25314,200.27060,-90.14181,Polkagris,0.04015,0.74618,11.58720,-1.15252,True,449.35596
100.72821,-0.67244,-103.53724,-1.23514,200.69740,-94.05238,Polkagris,-1.28240,1.41432,12.60964,-1.48817,True,451.87245
100.81022,0.17352,-99.06183,-1.22770,200.78007,-90.35483,Polkagris,2.94273,1.59965,13.96985,-0.08628,True,454.52017
99.99574,0.23101,-98.99503,-1.19243,199.96928,-88.87390,Slängpolskorgris,-1.43540,-1.14749,11.03233,-1.34644,True,450.48120
100.68262,-1.18011,-96.72237,-1.20909,200.65442,-92.65410,Polkagris,-0.94342,-0.07880,9.90728,-1.85865,True,455.05190
101.07257,-0.29134,-98.89935,-1.24446,201.04069,-90.49325,Schottisgris,-2.68439,-2.73439,8.96930,2.82265,True,455.91318
99.86696,0.75137,-99.84421,-1.20853,199.83930,-90.89859,Slängpolskorgris,-0.19139,-2.05826,8.98385,1.27168,True,449.41269
98.87526,0.57218,-99.95026,-1.22451,198.84630,-88.95815,Hambogris,-0.00003,-0.02905,9.13245,-2.02206,True,444.40118
99.81918,-0.27395,-104.53034,-1.22719,199.79006,-91.78572,Slängpolskorgris,0.40463,-2.48775,12.04147,-1.57194,True,446.83072
99.88008,1.29629,-101.27326,-1.24062,199.84839,-92.04870,Slängpolskorgris,-0.13747,1.87261,11.59398,-1.41774,True,448.76379
98.58027,-0.02037,-95.60706,-1.25217,198.54785,-88.65838,Hambogris,-0.02278,1.04217,12.39555,-0.44342,True,445.09781
101.01557,0.49699,-103.37310,-1.22281,200.98685,-92.99359,Schottisgris,-0.46551,0.89622,10.81798,-2.42898,True,453.39129
99.05346,-0.82453,-99.55364,-1.19292,199.02693,-92.23101,Slängpolskorgris,-1.00216,0.23061,10.45896,-1.45337,True,445.49049
100.43010,-0.43537,-100.81698,-1.20422,200.40215,-90.56330,Polkagris,-0.30121,-1.66238,10.20922,0.43169,True,451.74204
100.01487,-0.12339,-101.11379,-1.21712,199.98714,-91.23121,Polkagris,0.47675,0.26434,10.48872,0.44651,True,449.51745
98.56629,-1.62484,-97.42011,-1.24856,198.53431,-90.44654,Hambogris,-0.48479,-0.63757,7.07286,2.66502,True,444.12138
98.77922,-0.29931,-97.22741,-1.23257,198.74948,-87.60430,Hambogris,1.87232,-1.46769,9.21935,0.75896,True,445.28242
99.78756,-0.55004,-100.16927,-1.18202,199.76243,-89.37154,Slängpolskorgris,0.92807,-1.48715,11.50848,1.29267,True,448.85319
100.35046,0.32784,-103.61004,-1.23337,200.31997,-92.20457,Polkagris,-0.93414,-0.21503,9.58655,-0.33566,True,449.94730
99.31883,-0.66417,-102.97860,-1.23251,199.28848,-93.84389,Slängpolskorgris,-0.23337,-1.17675,10.19108,-1.43843,True,445.10484
98.31337,0.42477,-105.35710,-1.24284,198.28187,-92.88727,Hambogris,-0.27156,-1.23956,11.31262,-1.95066,True,438.88828
98.43830,0.08928,-100.01041,-1.19650,198.41273,-90.60953,Hambogris,0.71362,-0.13882,11.65628,-0.82720,True,442.18631
100.56664,0.13078,-99.75432,-1.23539,200.53580,-92.48653,Polkagris,-1.16243,0.42023,11.13785,-2.20960,True,452.95606
99.04530,-1.04435,-104.43619,-1.17715,199.02178,-88.84599,Slängpolskorgris,0.55019,0.28481,8.82034,-0.29907,True,443.00842
99.64274,-0.82123,-102.27020,-1.22426,199.61355,-87.64663,Slängpolskorgris,0.82819,-0.89935,10.99120,-0.99156,True,447.07862
100.15129,-0.04201,-100.27875,-1.20415,200.12404,-91.98205,Polkagris,0.29015,-1.09361,12.35580,-0.80565,True,450.61708
98.23274,-0.25501,-95.23979,-1.23581,198.20168,-89.24488,Hambogris,-1.04196,0.70254,9.90432,0.78473,True,443.54379
98.98125,-0.30412,-99.31702,-1.23002,198.95154,-87.60813,Hambogris,1.08781,-2.81488,8.59557,-2.12526,True,445.24776
100.17380,1.01681,-98.37886,-1.25217,200.14088,-90.30958,Polkagris,1.30381,0.13033,13.12915,0.03170,True,451.67956
101.89711,1.08411,-103.17610,-1.24120,201.86541,-92.59130,Schottisgris,-1.36719,-2.45031,12.15591,0.00786,True,457.89751
100.27110,-0.13978,-98.80853,-1.22172,200.24248,-94.29858,Polkagris,-0.54697,0.16121,11.20967,-1.97528,True,451.95125
98.84462,0.15923,-99.96448,-1.19113,198.81960,-88.04457,Hambogris,-0.37285,-0.14215,8.85944,1.08248,True,444.24085
100.64320,-1.26166,-98.42668,-1.23931,200.61203,-91.49748,Polkagris,-2.91723,2.07300,11.41963,-3.12774,True,454.00267
100.33367,-0.02302,-102.13035,-1.24132,200.30205,-91.33696,Polkagris,1.42888,-0.23775,12.38223,-2.46268,True,450.60316
101.38453,-0.34325,-103.66515,-1.23020,201.35461,-92.88027,Schottisgris,0.76400,-1.69436,11.50135,-3.51689,True,455.09005
101.54017,1.02538,-100.06419,-1.24174,201.50882,-90.39495,Schottisgris,-0.11185,-0.86658,9.54424,3.15504,True,457.66877
98.56291,-0.58316,-99.79344,-1.24263,198.53111,-91.07005,Hambogris,0.01636,-2.19349,10.54301,-0.72692,True,442.91782
99.41897,-0.94864,-97.98607,-1.21932,199.38942,-89.04923,Slängpolskorgris,-0.69235,-0.22119,10.92976,-2.19452,True,448.10182
101.44709,0.07741,-98.99865,-1.20219,201.42081,-92.70475,Schottisgris,0.82502,1.48497,10.43177,1.32681,True,457.73612
100.73601,0.38948,-101.81991,-1.20357,200.70860,-93.51194,Polkagris,-0.40301,-0.06305,11.80610,-3.09548,True,452.77012
100.63101,0.63506,-103.22363,-1.23178,200.60083,-92.66958,Polkagris,-2.04996,-0.95774,8.92895,-0.34166,True,451.54324
101.01944,0.42933,-105.95922,-1.23321,200.98998,-93.17443,Schottisgris,1.67341,-0.63240,10.92409,-2.59335,True,452.11759
97.46512,-0.44189,-97.68579,-1.21825,197.43664,-89.76857,Hambogris,-0.12142,1.25043,11.24118,0.35704,True,438.48268
101.23113,1.20705,-103.27914,-1.23533,201.20090,-92.30811,Schottisgris,-0.66718,-0.84091,10.24699,-1.30190,True,454.51608
101.36641,-1.38120,-107.70356,-1.24025,201.33544,-94.87428,Schottisgris,1.68905,-0.04102,10.96071,-3.76110,True,452.98028
98.88830,-0.56410,-98.01140,-1.22205,198.85941,-91.78158,Hambogris,1.03767,0.44020,13.77178,-1.27614,True,445.43581
100.40119,0.23690,-101.84650,-1.22836,200.37158,-92.78648,Polkagris,0.07408,-1.07950,12.95123,-3.68421,True,451.08270
99.44579,-0.41200,-91.90212,-1.21586,199.41770,-92.04424,Slängpolskorgris,0.41496,-0.77482,9.85075,3.15817,True,451.27791
100.17736,0.22507,-103.76375,-1.19764,200.15134,-91.30704,Polkagris,-0.01231,0.43425,12.55894,1.30794,True,449.00493
101.18284,0.97638,-103.79280,-1.18458,201.15849,-91.68879,Schottisgris,-0.01003,-0.46105,13.20418,3.39203,True,454.01780
99.35838,0.65147,-99.84828,-1.22259,199.32959,-90.96887,Slängpolskorgris,-2.22544,1.19912,11.71604,0.73936,True,446.86775
98.36602,-0.45114,-95.99042,-1.22113,198.33787,-87.48648,Hambogris,-0.94019,2.29434,10.28250,-1.62088,True,443.83490
100.95533,-0.30382,-96.46206,-1.22696,200.92652,-91.91393,Polkagris,1.52805,-0.53604,11.98428,-3.72023,True,456.54562
99.77260,-0.41751,-105.28222,-1.22327,199.74317,-91.36649,Slängpolskorgris,-0.09213,-0.10879,10.67647,1.91479,True,446.22190
101.59253,0.62549,-98.01678,-1.23297,201.56107,-92.34832,Schottisgris,0.99320,-0.15062,9.96962,3.46172,True,458.95428
99.69828,-0.38000,-94.15077,-1.23419,199.66821,-91.43682,Slängpolskorgris,-1.01686,3.80119,10.80520,-1.89682,True,451.41601
100.74389,0.32272,-102.69796,-1.24100,200.71248,-90.79262,Polkagris,1.91302,-0.97552,10.69590,-2.04682,True,452.37046
99.38664,-0.15684,-99.81236,-1.20499,199.36007,-87.76632,Slängpolskorgris,-0.18138,-0.62336,11.83909,-2.24009,True,447.02704
99.59989,0.39150,-104.08017,-1.23177,199.56986,-89.66612,Slängpolskorgris,-1.23244,2.60566,10.60888,-1.34705,True,445.95935
98.23917,-0.01349,-101.95269,-1.22274,198.21026,-89.91610,Hambogris,-0.58495,-0.30836,11.82811,-1.41530,True,440.21953
98.73481,0.37995,-97.48414,-1.19887,198.70822,-92.43336,Hambogris,1.15175,0.17979,12.63005,2.77502,True,444.93199
98.30001,-0.64086,-93.32452,-1.23610,198.26933,-87.77881,Hambogris,-0.34208,-0.21138,10.81459,-2.17186,True,444.83781
101.08559,-0.18914,-99.27331,-1.21821,201.05653,-94.35551,Schottisgris,1.00462,-0.82486,11.53089,2.01124,True,455.79132
100.63907,-0.28244,-99.55016,-1.21714,200.61046,-95.13963,Polkagris,0.46631,0.68380,12.21832,2.68293,True,453.42027
101.53832,0.39922,-105.70033,-1.21689,201.50880,-93.38305,Schottisgris,-0.78452,-0.39362,10.77026,3.45556,True,454.84142
99.38072,-0.42536,-97.23782,-1.23670,199.35011,-91.13755,Slängpolskorgris,1.61128,-2.32992,11.16546,0.21902,True,448.28470
100.09483,0.02790,-95.71551,-1.23964,200.06386,-89.87020,Polkagris,1.64704,-2.45248,9.80334,-0.12999,True,452.61640
101.37042,0.81740,-100.07725,-1.21141,201.34150,-93.59423,Schottisgris,0.85605,-0.25489,11.62662,-2.68602,True,456.81348
98.20383,-0.13822,-99.84036,-1.24109,198.17216,-88.96775,Hambogris,-0.19998,0.62801,10.30406,0.39469,True,441.09897
99.28278,1.13958,-95.60227,-1.23297,199.25210,-89.74934,Slängpolskorgris,-0.75338,0.67733,10.80266,-3.03124,True,448.61279
100.48575,0.55680,-100.06986,-1.23180,200.45513,-94.11371,Polkagris,0.51852,-0.90220,10.95842,-0.89931,True,452.39380
99.25210,-1.50578,-101.81202,-1.24597,199.22047,-89.43545,Slängpolskorgris,-3.90865,-1.05807,10.67159,0.65999,True,445.35447
99.72284,-1.07917,-94.99292,-1.19829,199.69637,-90.89976,Slängpolskorgris,-0.35246,-0.32242,9.80891,2.04604,True,451.11774
100.21028,-0.40881,-99.97015,-1.20356,200.18280,-90.27260,Polkagris,-0.95767,1.14862,12.46034,1.01506,True,451.06634
99.60652,-0.04080,-102.21496,-1.18510,199.58114,-93.49591,Slängpolskorgris,-0.13525,-0.47641,11.27575,2.92276,True,446.92511
98.59323,-0.19440,-96.22997,-1.25677,198.56038,-86.79010,Hambogris,-1.02080,-1.46902,11.99163,-0.71185,True,444.85116
101.00794,-0.33078,-99.35144,-1.24784,200.97564,-90.94316,Polkagris,-2.23928,-0.62465,12.90577,-0.70795,True,455.36397
101.10622,-0.56898,-102.78645,-1.20265,201.07875,-89.46068,Schottisgris,-0.09825,-1.14368,12.66653,4.51345,True,454.13785
101.55307,1.44818,-101.64934,-1.23965,201.52209,-92.90511,Schottisgris,-0.35429,-1.95639,11.30691,-1.24656,True,456.94070
100.12518,-0.83417,-109.20720,-1.23384,200.09545,-90.01048,Polkagris,0.60631,-2.55321,12.23028,-2.17576,True,446.02227
101.34031,1.59370,-98.43950,-1.21146,201.31293,-92.10651,Schottisgris,-0.15440,-0.53185,9.94435,-0.68461,True,457.48182
100.96539,0.67460,-103.47456,-1.23784,200.93407,-91.68218,Polkagris,0.35040,-1.30183,11.20067,-1.64260,True,453.08965
98.97094,-0.74311,-100.43497,-1.22980,198.94165,-88.11996,Hambogris,1.04892,0.86272,10.13161,-2.47809,True,444.63722
99.38760,-0.90188,-96.80903,-1.23166,199.35757,-92.36895,Slängpolskorgris,-0.39683,0.48491,11.53559,-3.21779,True,448.53350
98.25246,0.63263,-96.05841,-1.19990,198.22578,-90.71222,Hambogris,-0.32216,0.20559,10.27242,0.78170,True,443.23311
100.01561,-0.89258,-103.40815,-1.23008,199.98589,-92.13756,Polkagris,0.60079,-0.46970,13.17078,-1.97685,True,448.37399
100.48062,1.55175,-101.07917,-1.19956,200.45343,-90.86674,Polkagris,0.28013,-0.01367,10.71300,-1.98315,True,451.86351
98.92552,-0.43323,-104.21479,-1.21676,198.89669,-87.56173,Hambogris,1.17911,0.70778,12.38250,1.45374,True,442.52020
98.75504,-1.09022,-98.31872,-1.23042,198.72453,-90.27127,Hambogris,1.24577,0.48509,11.71644,-2.05115,True,444.61582
99.70507,0.31901,-100.65046,-1.22686,199.67547,-89.88133,Slängpolskorgris,-0.83611,-2.32747,11.30102,0.46944,True,448.20013
100.39329,-1.66899,-105.93972,-1.22201,200.36475,-90.84261,Polkagris,-0.40939,-1.75326,10.62390,-2.02772,True,448.99661
99.78398,-0.46860,-102.44953,-1.24133,199.75243,-90.92334,Slängpolskorgris,0.28573,-2.16688,10.80768,-1.29034,True,447.69515
99.20953,1.65102,-104.64391,-1.20992,199.18070,-91.36214,Slängpolskorgris,-0.67852,0.02819,9.06343,2.02641,True,443.72572
100.56546,0.33478,-98.44813,-1.19595,200.53918,-91.91679,Polkagris,-0.36869,-1.24243,12.73782,-0.72279,True,453.60322
100.42655,-1.11353,-101.12977,-1.23984,200.39499,-92.36116,Polkagris,-5.10450,-1.60538,12.21952,-0.60782,True,451.56789
101.04826,0.20739,-97.76112,-1.19130,201.02235,-91.57033,Schottisgris,0.11673,-0.02736,10.84200,3.97701,True,456.36073
101.02243,0.04441,-102.29840,-1.23447,200.99162,-90.52955,Schottisgris,-0.46755,0.20595,9.48546,-1.83471,True,453.96293
99.94000,-0.09176,-98.38509,-1.26006,199.90643,-88.75329,Slängpolskorgris,-1.49425,0.28268,10.46118,-2.03971,True,450.50746
100.63782,-0.32616,-102.29164,-1.18793,200.61310,-90.08219,Polkagris,0.46181,-0.23069,9.78109,2.62607,True,452.04326
99.83108,-0.70462,-99.25978,-1.22283,199.80068,-90.66260,Slängpolskorgris,0.73750,0.75224,7.91686,1.31756,True,449.52550
99.04320,0.12176,-97.74791,-1.20552,199.01470,-88.58981,Slängpolskorgris,-0.05954,-0.59897,11.90268,-1.76342,True,446.34207
99.96190,0.35880,-106.46438,-1.22987,199.93235,-93.78318,Slängpolskorgris,-2.99763,2.69940,11.08263,-2.73334,True,446.57732
99.57223,0.48818,-102.19492,-1.20957,199.54499,-92.56807,Slängpolskorgris,-0.91044,-0.11928,9.29523,1.01239,True,446.76371
98.85405,0.93657,-98.90025,-1.23486,198.82336,-88.87255,Hambogris,0.03969,-0.15914,11.56456,-2.06344,True,444.82012
102.10027,0.40250,-105.00119,-1.23652,202.06940,-93.13224,Polskorgris,1.77719,2.22489,10.86378,-0.28740,True,458.00075
100.59036,1.66560,-100.29360,-1.17954,200.56581,-91.10654,Polkagris,1.05071,2.15507,9.67474,1.27862,True,452.80500
98.53299,0.07998,-95.90662,-1.23097,198.50197,-88.66568,Hambogris,-0.12115,0.02029,9.82672,1.13395,True,444.71164
98.79652,-0.66722,-101.56432,-1.23710,198.76575,-92.57815,Hambogris,-0.46300,-0.95719,11.01616,-1.19806,True,443.20045
100.13147,1.00608,-101.78231,-1.23284,200.10072,-91.92131,Polkagris,-0.02877,-0.32126,10.76968,-2.76584,True,449.76620
99.94082,0.37650,-94.88203,-1.20216,199.91453,-92.00956,Slängpolskorgris,-0.22662,0.65782,9.53108,1.08618,True,452.26307
99.44483,0.35854,-99.74646,-1.18499,199.42047,-92.53150,Slängpolskorgris,-0.49476,0.25174,11.32577,1.61934,True,447.35090
99.62577,-0.09957,-100.45337,-1.21033,199.59737,-92.44331,Slängpolskorgris,-1.66010,-4.65830,9.55538,-2.02915,True,447.90218
100.13479,-1.19737,-96.88704,-1.21566,200.10589,-89.41784,Polkagris,0.95144,0.83277,10.65753,-1.36711,True,452.23043
100.92191,0.25098,-100.86641,-1.19861,200.89515,-95.45207,Polkagris,-0.13128,0.77188,12.69310,3.79823,True,454.17633
100.32687,1.19079,-96.85318,-1.23827,200.29633,-91.21216,Polkagris,0.37543,0.54110,9.73509,-1.27726,True,453.20775
98.87703,-0.10738,-94.76120,-1.24849,198.84462,-88.25461,Hambogris,-1.81549,-3.49019,10.67050,-1.60651,True,447.00456
98.68483,-1.40748,-94.44341,-1.20812,198.65741,-89.76662,Hambogris,-0.15562,-0.93561,12.59145,1.25703,True,446.20242
100.40117,-1.61735,-100.84435,-1.21578,200.37302,-92.64705,Polkagris,0.56252,-0.46286,12.11393,0.97114,True,451.58367
98.06445,-0.72508,-103.19974,-1.24972,198.03232,-89.55048,Hambogris,0.69108,1.78813,10.55392,2.88215,True,438.72238
100.01882,0.73614,-104.65196,-1.23699,199.98829,-91.69644,Polkagris,-0.05532,0.75443,12.16237,0.08493,True,447.76810
99.68770,0.65249,-100.84831,-1.22911,199.65780,-90.48579,Slängpolskorgris,-1.48582,-0.53037,11.30191,-2.84187,True,448.01433
100.53848,-0.27554,-100.05222,-1.24491,200.50664,-91.06496,Polkagris,-0.67453,0.55201,9.36345,-3.23315,True,452.66629
99.13475,0.70216,-104.14666,-1.24531,199.10260,-91.69593,Slängpolskorgris,-1.18972,-2.79072,11.77931,-1.12174,True,443.60040
99.77312,-0.26442,-100.84704,-1.21735,199.74449,-90.52118,Slängpolskorgris,-1.13892,0.67049,10.94290,0.93842,True,448.44209
100.08452,0.25133,-97.46680,-1.23320,200.05436,-91.17797,Polkagris,1.98881,-0.10699,12.28452,-2.18945,True,451.68918
100.19033,-0.86493,-97.46093,-1.19740,200.16268,-92.84148,Polkagris,0.50457,-0.65517,11.75057,2.17739,True,452.22120
100.39250,0.54937,-98.77496,-1.22373,200.36408,-91.43689,Polkagris,1.29282,-2.97039,10.65942,-3.43865,True,452.57500
99.20661,-1.16831,-98.64415,-1.20869,199.17814,-90.91075,Slängpolskorgris,-0.10304,-0.06881,12.28152,1.07575,True,446.71096
101.10013,0.13731,-99.47265,-1.23097,201.06965,-92.05206,Schottisgris,1.07065,-0.24694,9.86124,1.85787,True,455.76435
100.13716,-0.38866,-99.22723,-1.22692,200.10739,-92.10824,Polkagris,1.50561,-0.61733,11.04475,-1.08525,True,451.07216
99.17894,-0.35339,-100.39513,-1.23425,199.14910,-90.23223,Slängpolskorgris,0.56947,-0.62562,10.55896,0.06173,True,445.69714
99.84022,0.59247,-104.73387,-1.19528,199.81361,-89.91554,Slängpolskorgris,-0.72948,0.59504,11.25321,2.62294,True,446.83415
101.00330,0.84349,-102.71168,-1.22468,200.97446,-93.69538,Polkagris,-0.79901,-3.46646,10.85761,-1.93779,True,453.66064
99.82195,0.95197,-102.67113,-1.22439,199.79161,-91.61217,Slängpolskorgris,-0.43333,1.07375,11.33798,2.51015,True,447.77417
99.55385,-1.02384,-106.50237,-1.18772,199.52852,-89.38579,Slängpolskorgris,-0.52328,-0.36897,11.17109,1.99934,True,444.51808
100.06588,-0.01049,-102.01410,-1.20238,200.03835,-89.92418,Polkagris,0.34955,-0.22205,12.17555,3.64352,True,449.32234
99.56943,-0.03830,-105.20896,-1.23918,199.53821,-92.72962,Slängpolskorgris,3.09457,-1.10170,11.58607,-2.06653,True,445.24266
100.70895,-0.44289,-98.76426,-1.19387,200.68276,-90.07610,Polkagris,0.19046,0.77467,10.78745,4.27001,True,454.16264
99.98286,0.02407,-101.95730,-1.21925,199.95476,-93.32350,Slängpolskorgris,-0.65340,0.67151,8.86368,-0.46705,True,448.93567
96.84216,0.34232,-99.41753,-1.19051,196.81650,-87.01679,Hambogris,-0.82831,-0.18246,14.29622,-0.41826,True,434.50202
100.08370,-0.71909,-99.38960,-1.23711,200.05325,-89.71566,Polkagris,2.23671,-0.13261,10.26267,-1.67066,True,450.72372
100.20272,0.52441,-101.01547,-1.23300,200.17289,-93.44763,Polkagris,-0.18212,1.92104,12.00076,-4.91933,True,450.50589
99.23090,-0.02224,-95.86744,-1.20994,199.20312,-91.63134,Slängpolskorgris,-1.00492,0.36057,10.29818,1.09967,True,448.22078
99.81321,0.30180,-99.04823,-1.23854,199.78238,-88.01601,Slängpolskorgris,-1.05123,0.95966,10.65318,-2.89386,True,449.54195
99.11930,-0.09991,-94.15259,-1.25252,199.08688,-90.24598,Slängpolskorgris,1.81181,1.50204,14.32904,0.06000,True,448.52020
100.10150,-0.54084,-99.72234,-1.19844,200.07520,-92.62689,Polkagris,-0.30598,0.79172,10.81753,0.88285,True,450.64631
99.73968,0.22273,-96.40353,-1.18102,199.71519,-90.05415,Slängpolskorgris,-0.82582,-0.47973,10.16702,2.32263,True,450.49665
101.11131,-0.27827,-104.62992,-1.19443,201.08490,-93.87003,Schottisgris,-0.51749,-1.11886,8.43883,2.68294,True,453.24156
99.96096,-0.23199,-99.82399,-1.19135,199.93484,-92.14737,Slängpolskorgris,0.32406,0.04169,9.83683,1.85734,True,449.89281
102.11123,1.19935,-99.67079,-1.22638,202.08243,-94.22885,Polskorgris,0.99544,1.48659,11.32556,0.94889,True,460.72074
99.92337,0.63920,-99.22641,-1.25131,199.89084,-90.39086,Slängpolskorgris,2.29710,0.23380,12.41657,-1.84027,True,450.00367
99.93714,0.05920,-106.83559,-1.19315,199.91082,-90.98658,Slängpolskorgris,-0.47482,2.06575,11.47923,1.25452,True,446.26791
100.14001,1.37081,-99.32871,-1.24861,200.10770,-92.52260,Polkagris,-0.08490,-1.23937,11.35398,-0.29126,True,451.03568
99.07214,1.31203,-95.25897,-1.21713,199.04395,-90.44090,Slängpolskorgris,0.10570,0.34371,11.53316,2.09761,True,447.73121
99.79730,-0.37967,-99.00434,-1.22227,199.76843,-91.44059,Slängpolskorgris,1.41410,-0.71884,10.58351,-1.29095,True,449.48431
100.01286,1.24136,-94.29817,-1.23014,199.98256,-89.81699,Polkagris,2.03880,0.21471,13.34824,-1.47947,True,452.91522
100.85219,-0.68569,-102.09096,-1.18489,200.82687,-91.98200,Polkagris,1.27939,-0.48976,9.82841,0.95785,True,453.21545
100.55505,-1.17120,-101.58555,-1.18320,200.53052,-90.93654,Polkagris,0.33764,-0.48535,10.79343,-0.81303,True,451.98250
99.16243,1.10847,-99.41064,-1.18349,199.13761,-89.51324,Slängpolskorgris,0.30804,-1.32574,13.61764,2.27888,True,446.10685
99.17422,0.28896,-98.95103,-1.22055,199.14579,-89.63047,Slängpolskorgris,-1.02809,0.51712,11.02274,-2.68371,True,446.39557
98.96486,-0.46903,-96.60243,-1.23317,198.93507,-91.84184,Hambogris,0.77164,-1.77111,9.34945,0.42517,True,446.52307
100.02669,0.28157,-102.16475,-1.18913,200.00110,-90.33993,Polkagris,-0.93862,-1.73315,10.74466,0.58922,True,449.05106
99.61870,-0.50913,-105.18194,-1.18891,199.59339,-89.36836,Slängpolskorgris,-0.31547,0.75182,10.71293,4.48240,True,445.50255
101.83144,-0.38011,-108.26660,-1.21613,201.80256,-93.46729,Schottisgris,-1.74456,-0.07278,13.34932,-0.22927,True,455.02391
99.93186,0.11374,-100.99626,-1.19747,199.90435,-89.81186,Slängpolskorgris,0.38133,-0.66197,10.21357,3.32262,True,449.16116
99.99486,-0.50814,-98.70353,-1.20644,199.96673,-93.60349,Slängpolskorgris,-2.20928,0.32776,11.71697,1.37372,True,450.62256
100.01815,0.10619,-97.09978,-1.22195,199.98819,-90.18740,Polkagris,0.66935,-0.28496,12.80095,2.00409,True,451.54085
98.55557,-0.07303,-98.19033,-1.24439,198.52357,-88.72290,Hambogris,2.37162,-0.53238,9.41210,-2.51938,True,443.68267
100.24541,-1.36776,-101.32885,-1.21751,200.21754,-89.62565,Polkagris,1.70866,-0.42569,11.02256,-2.37908,True,450.56260
